code_commune,nom_commune,epci_nom,population,taux_chomage,total_etablissements,nb_actifs,nb_fermes,taux_mortalite,densite_commerciale,solde_net,score_mortalite,score_solde,score_densite,score_chomage,score_fragilite,quartile,cluster,profil,categorie_priorite
59542,SAINT-REMY-CHAUSSEE,CA Maubeuge Val de Sambre,469.0,7.59,9,5,4,44.44444444444444,10.660980810234545,1,11.11,0.11,22.54,4.95,38.7,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59543,SAINT-REMY-DU-NORD,CA Maubeuge Val de Sambre,1054.0,10.15,24,10,14,58.333333333333336,9.487666034155597,-4,14.58,0.14,22.81,6.61,44.15,Q2-Stable,3.0,Désertifié,Non prioritaire
59544,SAINT-SAULVE,CA Valenciennes Métropole,10947.0,14.21,285,112,173,60.70175438596491,10.231113547090528,-61,15.18,0.49,22.64,9.26,47.57,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59545,SAINT-SOUPLET,CA du Caudrésis et du Catésis,1191.0,19.89,42,17,25,59.523809523809526,14.273719563392106,-8,14.88,0.16,21.71,12.96,49.71,Q4-Fragile,1.0,Précaire,Non prioritaire
59546,SAINT-SYLVESTRE-CAPPEL,CA Coeur de Flandre,1144.0,8.08,31,15,16,51.61290322580645,13.111888111888112,-1,12.9,0.12,21.98,5.26,40.26,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59547,SAINT-VAAST-EN-CAMBRESIS,CA du Caudrésis et du Catésis,871.0,16.49,15,5,10,66.66666666666666,5.740528128587831,-5,16.67,0.14,23.68,10.74,51.23,Q4-Fragile,3.0,Désertifié,Priorité B
59548,SAINT-WAAST,CC du Pays de Mormal,686.0,7.87,10,9,1,10.0,13.119533527696792,8,2.5,0.06,21.97,5.13,29.66,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59549,SALESCHES,CC du Pays de Mormal,327.0,12.43,7,5,2,28.57142857142857,15.29051987767584,3,7.14,0.09,21.47,8.1,36.81,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59550,SALOME,Métropole Européenne de Lille,3182.0,9.09,83,26,57,68.67469879518072,8.170961659333752,-31,17.17,0.31,23.12,5.92,46.51,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59551,SAMEON,CC Pévèle-Carembault,1704.0,6.74,35,9,26,74.28571428571429,5.281690140845071,-17,18.57,0.22,23.78,4.39,46.96,Q3-Fragilisé,3.0,Désertifié,Priorité B
59552,SANCOURT,CA de Cambrai,190.0,11.11,4,2,2,50.0,10.526315789473683,0,12.5,0.11,22.57,7.24,42.42,Q2-Stable,0.0,Dynamique,Non prioritaire
59553,SANTES,Métropole Européenne de Lille,5652.0,5.99,139,63,76,54.67625899280576,11.146496815286625,-13,13.67,0.19,22.43,3.9,40.2,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59554,SARS-ET-ROSIERES,CA de la Porte du Hainaut,620.0,6.42,24,12,12,50.0,19.35483870967742,0,12.5,0.11,20.54,4.18,37.33,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59555,SARS-POTERIES,CC Coeur de l'Avesnois,1402.0,20.6,50,24,26,52.0,17.118402282453637,-2,13.0,0.12,21.05,13.42,47.6,Q4-Fragile,1.0,Précaire,Non prioritaire
59556,SASSEGNIES,CA Maubeuge Val de Sambre,260.0,13.51,9,1,8,88.88888888888889,3.846153846153846,-7,22.22,0.16,24.11,8.8,55.29,Q4-Fragile,3.0,Désertifié,Priorité B
59557,SAULTAIN,CA Valenciennes Métropole,2499.0,8.97,52,21,31,59.61538461538461,8.403361344537815,-10,14.9,0.17,23.06,5.84,43.99,Q2-Stable,3.0,Désertifié,Non prioritaire
59558,SAULZOIR,CC du Pays Solesmois,1672.0,12.74,36,15,21,58.333333333333336,8.971291866028709,-6,14.58,0.15,22.93,8.3,45.97,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59559,SEBOURG,CA Valenciennes Métropole,1967.0,5.82,58,20,38,65.51724137931035,10.167768174885612,-18,16.38,0.22,22.66,3.79,43.05,Q2-Stable,3.0,Désertifié,Non prioritaire
59560,SECLIN,Métropole Européenne de Lille,13261.0,13.47,673,296,377,56.01783060921248,22.321091923686,-81,14.0,0.62,19.85,8.78,43.25,Q2-Stable,0.0,Dynamique,Non prioritaire
59562,SEMERIES,CC Coeur de l'Avesnois,520.0,9.25,17,7,10,58.82352941176471,13.461538461538462,-3,14.71,0.13,21.9,6.03,42.76,Q2-Stable,0.0,Dynamique,Non prioritaire
59563,SEMOUSIES,CC Coeur de l'Avesnois,227.0,7.69,5,3,2,40.0,13.215859030837004,1,10.0,0.11,21.95,5.01,37.07,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59564,LA SENTINELLE,CA de la Porte du Hainaut,3103.0,20.8,200,91,109,54.50000000000001,29.326458266194003,-18,13.63,0.22,18.24,13.55,45.64,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59565,SEPMERIES,CC du Pays de Mormal,640.0,9.97,11,9,2,18.181818181818183,14.0625,7,4.55,0.07,21.76,6.5,32.87,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59566,SEQUEDIN,Métropole Européenne de Lille,4675.0,8.28,119,62,57,47.89915966386555,13.262032085561495,5,11.97,0.08,21.94,5.39,39.39,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59567,SERANVILLERS-FORENVILLE,CA de Cambrai,416.0,13.16,14,6,8,57.14285714285714,14.423076923076923,-2,14.29,0.12,21.67,8.57,44.66,Q3-Fragilisé,0.0,Dynamique,Non prioritaire
59568,SERCUS,CA Coeur de Flandre,486.0,3.42,8,1,7,87.5,2.05761316872428,-6,21.88,0.15,24.53,2.23,48.78,Q4-Fragile,3.0,Désertifié,Priorité B
59569,SIN-LE-NOBLE,CA Douaisis Agglo,16076.0,20.84,631,243,388,61.48969889064976,15.115700422990791,-145,15.37,1.02,21.51,13.58,51.48,Q4-Fragile,1.0,Précaire,Priorité B
59570,SOCX,CC des Hauts de Flandre,869.0,6.14,49,23,26,53.06122448979592,26.46720368239356,-3,13.27,0.13,18.9,4.0,36.29,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59571,SOLESMES,CC du Pays Solesmois,4142.0,23.41,166,71,95,57.22891566265061,17.141477547078704,-24,14.31,0.26,21.05,15.25,50.87,Q4-Fragile,1.0,Précaire,Priorité B
59572,SOLRE-LE-CHATEAU,CC Coeur de l'Avesnois,1796.0,20.03,49,21,28,57.14285714285714,11.692650334075724,-7,14.29,0.16,22.3,13.05,49.8,Q4-Fragile,1.0,Précaire,Non prioritaire
59573,SOLRINNES,CC Coeur de l'Avesnois,142.0,4.29,9,4,5,55.55555555555556,28.169014084507044,-1,13.89,0.12,18.5,2.8,35.31,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59574,SOMAIN,CA Coeur d'Ostrevent,11766.0,20.75,423,164,259,61.22931442080378,13.938466768655449,-95,15.31,0.71,21.79,13.52,51.32,Q4-Fragile,1.0,Précaire,Priorité B
59575,SOMMAING,CC du Pays Solesmois,397.0,7.38,8,4,4,50.0,10.075566750629722,0,12.5,0.11,22.68,4.81,40.1,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59576,SPYCKER,CU de Dunkerque,1718.0,6.55,34,18,16,47.05882352941176,10.477299185098952,2,11.76,0.1,22.58,4.27,38.72,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59577,STAPLE,CA Coeur de Flandre,756.0,5.71,26,14,12,46.15384615384615,18.51851851851852,2,11.54,0.1,20.73,3.72,36.09,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59578,STEENBECQUE,CA Coeur de Flandre,1602.0,8.6,34,15,19,55.88235294117647,9.363295880149812,-4,13.97,0.14,22.84,5.6,42.55,Q2-Stable,3.0,Désertifié,Non prioritaire
59579,STEENE,CC des Hauts de Flandre,1405.0,8.83,20,8,12,60.0,5.693950177935943,-4,15.0,0.14,23.69,5.75,44.58,Q3-Fragilisé,3.0,Désertifié,Priorité B
59580,STEENVOORDE,CA Coeur de Flandre,4332.0,8.22,125,59,66,52.8,13.619575253924284,-7,13.2,0.16,21.86,5.36,40.57,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59581,STEENWERCK,CA Coeur de Flandre,3450.0,6.06,89,36,53,59.55056179775281,10.434782608695652,-17,14.89,0.22,22.59,3.95,41.65,Q2-Stable,3.0,Désertifié,Non prioritaire
59582,STRAZEELE,CA Coeur de Flandre,942.0,7.98,20,7,13,65.0,7.43099787685775,-6,16.25,0.15,23.29,5.2,44.89,Q3-Fragilisé,3.0,Désertifié,Priorité B
59583,TAISNIERES-EN-THIERACHE,CC Coeur de l'Avesnois,475.0,11.78,16,3,13,81.25,6.315789473684211,-10,20.31,0.17,23.54,7.68,51.71,Q4-Fragile,3.0,Désertifié,Priorité B
59584,TAISNIERES-SUR-HON,CC du Pays de Mormal,963.0,6.85,13,5,8,61.53846153846154,5.192107995846314,-3,15.38,0.13,23.8,4.46,43.78,Q2-Stable,3.0,Désertifié,Priorité B
59585,TEMPLEMARS,Métropole Européenne de Lille,3669.0,9.51,130,57,73,56.15384615384615,15.53556827473426,-16,14.04,0.21,21.42,6.2,41.86,Q2-Stable,0.0,Dynamique,Non prioritaire
59586,TEMPLEUVE-EN-PEVELE,CC Pévèle-Carembault,7202.0,7.03,165,74,91,55.15151515151515,10.274923632324354,-17,13.79,0.22,22.63,4.58,41.22,Q2-Stable,0.0,Dynamique,Non prioritaire
59587,TERDEGHEM,CA Coeur de Flandre,519.0,3.89,17,6,11,64.70588235294117,11.560693641618498,-5,16.18,0.14,22.33,2.53,41.19,Q2-Stable,3.0,Désertifié,Non prioritaire
59588,TETEGHEM-COUDEKERQUE-VILLAGE,CU de Dunkerque,8247.0,10.97,186,74,112,60.215053763440864,8.97295986419304,-38,15.05,0.35,22.93,7.15,45.48,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59589,THIANT,CA de la Porte du Hainaut,2914.0,13.87,73,34,39,53.42465753424658,11.667810569663692,-5,13.36,0.14,22.31,9.04,44.85,Q3-Fragilisé,0.0,Dynamique,Non prioritaire
59590,THIENNES,CA Coeur de Flandre,920.0,10.43,21,10,11,52.38095238095239,10.869565217391305,-1,13.1,0.12,22.49,6.8,42.5,Q2-Stable,0.0,Dynamique,Non prioritaire
59591,THIVENCELLE,CA Valenciennes Métropole,817.0,20.63,16,5,11,68.75,6.119951040391677,-6,17.19,0.15,23.59,13.44,54.37,Q4-Fragile,1.0,Précaire,Priorité B
59592,THUMERIES,CC Pévèle-Carembault,4170.0,8.29,90,39,51,56.66666666666666,9.352517985611511,-12,14.17,0.19,22.84,5.4,42.6,Q2-Stable,3.0,Désertifié,Non prioritaire
59593,THUN-L'EVEQUE,CA de Cambrai,788.0,7.69,16,8,8,50.0,10.152284263959393,0,12.5,0.11,22.66,5.01,40.28,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59594,THUN-SAINT-AMAND,CA de la Porte du Hainaut,1106.0,9.46,21,10,11,52.38095238095239,9.041591320072332,-1,13.1,0.12,22.92,6.16,42.29,Q2-Stable,0.0,Dynamique,Non prioritaire
59595,THUN-SAINT-MARTIN,CA de Cambrai,543.0,10.16,9,5,4,44.44444444444444,9.208103130755063,1,11.11,0.11,22.88,6.62,40.71,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59596,TILLOY-LEZ-MARCHIENNES,CA Coeur d'Ostrevent,536.0,5.31,8,3,5,62.5,5.597014925373134,-2,15.62,0.12,23.71,3.46,42.92,Q2-Stable,3.0,Désertifié,Priorité B
59597,TILLOY-LEZ-CAMBRAI,CA de Cambrai,695.0,11.94,30,13,17,56.66666666666666,18.705035971223023,-4,14.17,0.14,20.69,7.78,42.77,Q2-Stable,0.0,Dynamique,Non prioritaire
59598,TOUFFLERS,Métropole Européenne de Lille,3957.0,7.71,83,36,47,56.62650602409639,9.097801364670206,-11,14.16,0.18,22.9,5.02,42.26,Q2-Stable,3.0,Désertifié,Non prioritaire
59599,TOURCOING,Métropole Européenne de Lille,98772.0,19.82,3995,1518,2477,62.00250312891114,15.368727979589355,-959,15.5,6.1,21.46,12.91,55.97,Q4-Fragile,1.0,Précaire,Priorité B
59600,TOURMIGNIES,CC Pévèle-Carembault,936.0,7.32,35,15,20,57.14285714285714,16.025641025641026,-5,14.29,0.14,21.3,4.77,40.5,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59601,TRELON,CC du Sud Avesnois,2604.0,21.69,83,36,47,56.62650602409639,13.824884792626728,-11,14.16,0.18,21.81,14.13,50.28,Q4-Fragile,1.0,Précaire,Priorité B
59602,TRESSIN,Métropole Européenne de Lille,1386.0,8.0,32,12,20,62.5,8.658008658008658,-8,15.62,0.16,23.0,5.21,44.0,Q2-Stable,3.0,Désertifié,Non prioritaire
59603,TRITH-SAINT-LEGER,CA de la Porte du Hainaut,6019.0,16.09,156,68,88,56.41025641025641,11.297557733842831,-20,14.1,0.24,22.39,10.48,47.22,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59604,TROISVILLES,CA du Caudrésis et du Catésis,805.0,14.87,12,5,7,58.333333333333336,6.211180124223602,-2,14.58,0.12,23.57,9.69,47.96,Q4-Fragile,3.0,Désertifié,Priorité B
59605,UXEM,CC des Hauts de Flandre,1518.0,5.42,29,5,24,82.75862068965517,3.2938076416337285,-19,20.69,0.23,24.24,3.53,48.69,Q4-Fragile,3.0,Désertifié,Priorité B
59606,VALENCIENNES,CA Valenciennes Métropole,43468.0,20.05,2626,985,1641,62.49047981721249,22.660347842090733,-656,15.62,4.21,19.77,13.06,52.67,Q4-Fragile,1.0,Précaire,Priorité B
59607,VENDEGIES-AU-BOIS,CC du Pays de Mormal,482.0,7.28,14,7,7,50.0,14.522821576763484,0,12.5,0.11,21.65,4.74,39.01,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59608,VENDEGIES-SUR-ECAILLON,CC du Pays Solesmois,1123.0,9.52,30,11,19,63.33333333333333,9.79519145146928,-8,15.83,0.16,22.74,6.2,44.94,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59609,VENDEVILLE,Métropole Européenne de Lille,1654.0,7.74,48,14,34,70.83333333333334,8.464328899637243,-20,17.71,0.24,23.05,5.04,46.04,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59610,VERCHAIN-MAUGRE,CA Valenciennes Métropole,1103.0,11.66,19,7,12,63.1578947368421,6.346328195829556,-5,15.79,0.14,23.54,7.6,47.07,Q3-Fragilisé,3.0,Désertifié,Priorité B
59611,VERLINGHEM,Métropole Européenne de Lille,2682.0,7.12,55,23,32,58.18181818181818,8.575689783743476,-9,14.55,0.17,23.02,4.64,42.38,Q2-Stable,3.0,Désertifié,Non prioritaire
59612,VERTAIN,CC du Pays Solesmois,535.0,15.11,6,4,2,33.33333333333333,7.4766355140186915,2,8.33,0.1,23.28,9.84,41.55,Q2-Stable,0.0,Dynamique,Priorité B
59613,VICQ,CA Valenciennes Métropole,1464.0,13.28,44,20,24,54.54545454545454,13.66120218579235,-4,13.64,0.14,21.85,8.65,44.28,Q2-Stable,0.0,Dynamique,Non prioritaire
59614,VIESLY,CC du Pays Solesmois,1364.0,21.75,43,18,25,58.13953488372093,13.19648093841642,-7,14.53,0.16,21.96,14.17,50.82,Q4-Fragile,1.0,Précaire,Priorité B
59615,VIEUX-BERQUIN,CA Coeur de Flandre,2628.0,7.06,66,35,31,46.96969696969697,13.318112633181126,4,11.74,0.09,21.93,4.6,38.36,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59616,VIEUX-CONDE,CA Valenciennes Métropole,10617.0,22.18,222,99,123,55.4054054054054,9.324667985306585,-24,13.85,0.26,22.85,14.45,51.41,Q4-Fragile,1.0,Précaire,Priorité B
59617,VIEUX-MESNIL,CA Maubeuge Val de Sambre,641.0,11.87,10,6,4,40.0,9.3603744149766,2,10.0,0.1,22.84,7.73,40.68,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59618,VIEUX-RENG,CA Maubeuge Val de Sambre,938.0,11.09,18,9,9,50.0,9.594882729211088,0,12.5,0.11,22.79,7.23,42.63,Q2-Stable,0.0,Dynamique,Non prioritaire
59619,VILLEREAU,CC du Pays de Mormal,1084.0,8.84,28,15,13,46.42857142857143,13.837638376383763,2,11.61,0.1,21.81,5.76,39.28,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59620,VILLERS-AU-TERTRE,CA Douaisis Agglo,670.0,7.89,16,6,10,62.5,8.955223880597014,-4,15.62,0.14,22.93,5.14,43.84,Q2-Stable,3.0,Désertifié,Non prioritaire
59622,VILLERS-EN-CAUCHIES,CA de Cambrai,1151.0,13.97,17,6,11,64.70588235294117,5.2128583840139004,-5,16.18,0.14,23.8,9.1,49.22,Q4-Fragile,3.0,Désertifié,Priorité B
59623,VILLERS-GUISLAIN,CA de Cambrai,684.0,15.8,17,8,9,52.94117647058824,11.695906432748536,-1,13.24,0.12,22.3,10.29,45.95,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59624,VILLERS-OUTREAUX,CA du Caudrésis et du Catésis,2117.0,23.54,84,35,49,58.333333333333336,16.532829475673122,-14,14.58,0.2,21.19,15.34,51.31,Q4-Fragile,1.0,Précaire,Priorité B
59625,VILLERS-PLOUICH,CA de Cambrai,390.0,8.12,9,3,6,66.66666666666666,7.692307692307692,-3,16.67,0.13,23.23,5.29,45.31,Q3-Fragilisé,3.0,Désertifié,Priorité B
59626,VILLERS-POL,CC du Pays de Mormal,1197.0,6.22,26,10,16,61.53846153846154,8.35421888053467,-6,15.38,0.15,23.07,4.05,42.66,Q2-Stable,3.0,Désertifié,Non prioritaire
59627,VILLERS-SIRE-NICOLE,CA Maubeuge Val de Sambre,1009.0,9.26,24,16,8,33.33333333333333,15.857284440039646,8,8.33,0.06,21.34,6.03,35.77,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59628,VOLCKERINCKHOVE,CC des Hauts de Flandre,573.0,10.03,10,4,6,60.0,6.980802792321118,-2,15.0,0.12,23.39,6.54,45.05,Q3-Fragilisé,3.0,Désertifié,Priorité B
59629,VRED,CA Coeur d'Ostrevent,1302.0,10.28,30,17,13,43.333333333333336,13.056835637480798,4,10.83,0.09,21.99,6.7,39.61,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59630,WAHAGNIES,CC Pévèle-Carembault,2613.0,10.07,67,29,38,56.71641791044776,11.098354381936472,-9,14.18,0.17,22.44,6.56,43.35,Q2-Stable,0.0,Dynamique,Non prioritaire
59631,WALINCOURT-SELVIGNY,CA du Caudrésis et du Catésis,2081.0,18.86,85,39,46,54.11764705882353,18.740989908697745,-7,13.53,0.16,20.68,12.29,46.65,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59632,WALLERS,CA de la Porte du Hainaut,5633.0,17.69,144,71,73,50.69444444444444,12.604296112195987,-2,12.67,0.12,22.09,11.53,46.42,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59633,WALLERS-EN-FAGNE,CC du Sud Avesnois,284.0,10.39,6,2,4,66.66666666666666,7.042253521126761,-2,16.67,0.12,23.38,6.77,46.94,Q3-Fragilisé,3.0,Désertifié,Priorité B
59634,WALLON-CAPPEL,CA Coeur de Flandre,808.0,4.88,21,7,14,66.66666666666666,8.663366336633663,-7,16.67,0.16,23.0,3.18,43.0,Q2-Stable,3.0,Désertifié,Non prioritaire
59635,WAMBAIX,CA de Cambrai,381.0,9.59,11,6,5,45.45454545454545,15.748031496062993,1,11.36,0.11,21.37,6.25,39.09,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59636,WAMBRECHIES,Métropole Européenne de Lille,11012.0,7.72,382,147,235,61.518324607329845,13.349073737740646,-88,15.38,0.66,21.92,5.03,42.99,Q2-Stable,3.0,Désertifié,Non prioritaire
59637,WANDIGNIES-HAMAGE,CA Coeur d'Ostrevent,1301.0,6.86,27,8,19,70.37037037037037,6.149116064565719,-11,17.59,0.18,23.58,4.47,45.83,Q3-Fragilisé,3.0,Désertifié,Priorité B
59638,WANNEHAIN,CC Pévèle-Carembault,1338.0,6.94,25,13,12,48.0,9.715994020926756,1,12.0,0.11,22.76,4.52,39.39,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59639,WARGNIES-LE-GRAND,CC du Pays de Mormal,1125.0,8.8,20,9,11,55.00000000000001,8.0,-2,13.75,0.12,23.16,5.73,42.76,Q2-Stable,3.0,Désertifié,Non prioritaire
59640,WARGNIES-LE-PETIT,CC du Pays de Mormal,771.0,7.37,17,6,11,64.70588235294117,7.782101167315175,-5,16.18,0.14,23.21,4.8,44.33,Q3-Fragilisé,3.0,Désertifié,Priorité B
59641,WARHEM,CC des Hauts de Flandre,2020.0,6.47,45,11,34,75.55555555555556,5.445544554455446,-23,18.89,0.26,23.74,4.22,47.1,Q3-Fragilisé,3.0,Désertifié,Priorité B
59642,WARLAING,CA Coeur d'Ostrevent,603.0,5.11,14,4,10,71.42857142857143,6.633499170812604,-6,17.86,0.15,23.47,3.33,44.81,Q3-Fragilisé,3.0,Désertifié,Priorité B
59643,WARNETON,Métropole Européenne de Lille,231.0,4.59,12,6,6,50.0,25.97402597402597,0,12.5,0.11,19.01,2.99,34.61,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59645,WASNES-AU-BAC,CA de la Porte du Hainaut,604.0,13.83,14,5,9,64.28571428571429,8.27814569536424,-4,16.07,0.14,23.09,9.01,48.31,Q4-Fragile,3.0,Désertifié,Non prioritaire
59646,WASQUEHAL,Métropole Européenne de Lille,20726.0,10.29,725,309,416,57.37931034482758,14.908810190099391,-107,14.34,0.78,21.56,6.7,43.39,Q2-Stable,0.0,Dynamique,Non prioritaire
59647,WATTEN,CC des Hauts de Flandre,2564.0,14.55,91,34,57,62.63736263736264,13.260530421216847,-23,15.66,0.26,21.94,9.48,47.34,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59648,WATTIGNIES,Métropole Européenne de Lille,15525.0,14.79,476,190,286,60.08403361344538,12.238325281803542,-96,15.02,0.71,22.18,9.64,47.55,Q3-Fragilisé,1.0,Précaire,Non prioritaire
59649,WATTIGNIES-LA-VICTOIRE,CC Coeur de l'Avesnois,240.0,7.08,8,3,5,62.5,12.5,-2,15.62,0.12,22.12,4.61,42.48,Q2-Stable,3.0,Désertifié,Non prioritaire
59650,WATTRELOS,Métropole Européenne de Lille,40847.0,17.1,1217,480,737,60.558751027115854,11.75116899649913,-257,15.14,1.72,22.29,11.14,50.29,Q4-Fragile,1.0,Précaire,Priorité B
59651,WAVRECHAIN-SOUS-DENAIN,CA de la Porte du Hainaut,1599.0,24.94,47,24,23,48.93617021276596,15.0093808630394,1,12.23,0.11,21.54,16.25,50.13,Q4-Fragile,1.0,Précaire,Priorité B
59652,WAVRECHAIN-SOUS-FAULX,CA de la Porte du Hainaut,440.0,13.16,5,3,2,40.0,6.818181818181818,1,10.0,0.11,23.43,8.57,42.11,Q2-Stable,0.0,Dynamique,Priorité B
59653,WAVRIN,Métropole Européenne de Lille,7758.0,11.03,192,90,102,53.125,11.60092807424594,-12,13.28,0.19,22.32,7.19,42.98,Q2-Stable,0.0,Dynamique,Non prioritaire
59654,WAZIERS,CA Douaisis Agglo,7266.0,26.87,304,146,158,51.97368421052632,20.09358656757501,-12,12.99,0.19,20.37,17.51,51.05,Q4-Fragile,1.0,Précaire,Priorité B
59655,WEMAERS-CAPPEL,CA Coeur de Flandre,225.0,5.83,6,2,4,66.66666666666666,8.88888888888889,-2,16.67,0.12,22.95,3.8,43.54,Q2-Stable,3.0,Désertifié,Non prioritaire
59656,WERVICQ-SUD,Métropole Européenne de Lille,5426.0,12.41,161,66,95,59.00621118012423,12.163656468853668,-29,14.75,0.29,22.2,8.09,45.33,Q3-Fragilisé,3.0,Désertifié,Non prioritaire
59657,WEST-CAPPEL,CC des Hauts de Flandre,644.0,5.87,16,9,7,43.75,13.975155279503106,2,10.94,0.1,21.78,3.82,36.64,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59658,WICRES,Métropole Européenne de Lille,581.0,7.63,12,8,4,33.33333333333333,13.769363166953529,4,8.33,0.09,21.82,4.97,35.22,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59659,WIGNEHIES,CC du Sud Avesnois,2804.0,21.24,92,34,58,63.04347826086957,12.125534950071328,-24,15.76,0.26,22.2,13.84,52.07,Q4-Fragile,1.0,Précaire,Priorité B
59660,WILLEMS,Métropole Européenne de Lille,2941.0,8.66,70,29,41,58.57142857142858,9.86059163549813,-12,14.64,0.19,22.73,5.64,43.2,Q2-Stable,3.0,Désertifié,Non prioritaire
59661,WILLIES,CC du Sud Avesnois,128.0,15.38,1,0,1,100.0,0.0,-1,25.0,0.12,25.0,10.02,60.14,Q4-Fragile,3.0,Désertifié,Priorité A
59662,WINNEZEELE,CA Coeur de Flandre,1261.0,6.75,20,11,9,45.0,8.72323552735924,2,11.25,0.1,22.99,4.4,38.74,Q1-Dynamique,0.0,Dynamique,Non prioritaire
59663,WORMHOUT,CC des Hauts de Flandre,5584.0,10.23,193,80,113,58.549222797927456,14.326647564469916,-33,14.64,0.32,21.7,6.67,43.32,Q2-Stable,0.0,Dynamique,Non prioritaire
59664,WULVERDINGHE,CC des Hauts de Flandre,334.0,6.3,6,1,5,83.33333333333334,2.994011976047904,-4,20.83,0.14,24.31,4.1,49.39,Q4-Fragile,3.0,Désertifié,Priorité B
59665,WYLDER,CC des Hauts de Flandre,298.0,10.56,5,2,3,60.0,6.711409395973154,-1,15.0,0.12,23.45,6.88,45.45,Q3-Fragilisé,3.0,Désertifié,Priorité B
59666,ZEGERSCAPPEL,CC des Hauts de Flandre,1562.0,10.35,46,20,26,56.52173913043478,12.804097311139564,-6,14.13,0.15,22.05,6.74,43.07,Q2-Stable,0.0,Dynamique,Non prioritaire
59667,ZERMEZEELE,CA Coeur de Flandre,252.0,7.58,3,2,1,33.33333333333333,7.936507936507937,1,8.33,0.11,23.17,4.94,36.55,Q1-Dynamique,0.0,Dynamique,Priorité B
59668,ZUYDCOOTE,CU de Dunkerque,1630.0,9.85,28,15,13,46.42857142857143,9.202453987730062,2,11.61,0.1,22.88,6.42,41.0,Q2-Stable,0.0,Dynamique,Non prioritaire
59669,ZUYTPEENE,CA Coeur de Flandre,557.0,7.59,12,5,7,58.333333333333336,8.97666068222621,-2,14.58,0.12,22.93,4.95,42.58,Q2-Stable,3.0,Désertifié,Non prioritaire
59670,DON,Métropole Européenne de Lille,1387.0,7.22,31,15,16,51.61290322580645,10.814708002883922,-1,12.9,0.12,22.51,4.7,40.23,Q1-Dynamique,0.0,Dynamique,Non prioritaire
